time,total_cpu_usage,cpu_package,gpu_temperature,gpu_core_load,framerate_displayed_avg,framerate_displayed_1percent_low,frame_time_displayed_1percent_high,game,hdr,scene_type,preset,run
16:25:32.589,38.8,43,72.9,99.0,108.3,82.2,10.48,RE9,Off,Bright,High,1
16:25:33.600,38.0,41,72.3,99.0,109.0,82.2,9.97,RE9,Off,Bright,High,1
16:25:34.592,34.7,39,73.2,99.0,105.8,82.2,11.4,RE9,Off,Bright,High,1
16:26:44.670,32.8,38,73.1,99.0,102.7,82.2,9.88,RE9,Off,Bright,High,2
16:26:45.670,33.1,44,73.2,98.0,103.5,82.2,11.42,RE9,Off,Bright,High,2
16:26:46.675,38.8,43,72.1,97.0,107.2,82.2,10.29,RE9,Off,Bright,High,2
16:26:47.669,37.9,41,72.7,98.0,109.7,82.3,10.07,RE9,Off,Bright,High,2
16:26:48.667,38.6,46,72.3,98.0,107.9,82.1,10.29,RE9,Off,Bright,High,2
16:26:49.675,37.7,44,73.3,99.0,107.9,82.1,9.84,RE9,Off,Bright,High,2
16:26:50.667,37.7,48,72.7,98.0,107.6,82.0,9.81,RE9,Off,Bright,High,2
16:26:51.671,37.9,44,72.2,99.0,107.6,82.1,10.57,RE9,Off,Bright,High,2
16:26:52.666,37.3,45,73.2,97.0,107.6,82.1,9.81,RE9,Off,Bright,High,2
16:26:53.668,37.8,45,72.4,97.0,105.2,82.1,10.81,RE9,Off,Bright,High,2
16:26:54.671,37.7,47,72.2,97.0,104.2,82.0,10.65,RE9,Off,Bright,High,2
16:26:55.668,38.8,48,72.8,97.0,103.8,82.1,10.95,RE9,Off,Bright,High,2
16:26:56.666,37.7,47,72.5,98.0,103.1,81.9,11.15,RE9,Off,Bright,High,2
16:26:57.669,37.0,44,72.9,98.0,105.2,82.2,10.01,RE9,Off,Bright,High,2
16:26:58.670,36.8,47,73.3,98.0,105.2,82.2,10.4,RE9,Off,Bright,High,2
16:26:59.668,36.2,43,72.6,98.0,103.8,82.2,11.55,RE9,Off,Bright,High,2
16:27:0.671,38.6,45,72.4,96.0,98.6,54.9,17.14,RE9,Off,Bright,High,2
16:27:1.670,34.5,45,73.2,98.0,95.3,82.2,11.81,RE9,Off,Bright,High,2
16:27:2.670,34.5,41,72.4,99.0,95.5,82.0,10.94,RE9,Off,Bright,High,2
16:27:3.670,36.8,42,73.7,98.0,93.4,82.1,12.05,RE9,Off,Bright,High,2
16:27:4.675,36.5,44,73.5,97.0,92.4,82.2,12.45,RE9,Off,Bright,High,2
16:27:5.673,38.1,44,72.3,98.0,92.8,82.3,11.76,RE9,Off,Bright,High,2
16:27:6.670,37.2,41,73.0,97.0,94.4,81.8,11.48,RE9,Off,Bright,High,2
16:27:7.670,37.1,44,72.3,94.0,94.4,82.2,12.26,RE9,Off,Bright,High,2
16:27:8.666,38.1,41,73.3,96.0,95.5,82.0,11.89,RE9,Off,Bright,High,2
16:27:9.666,39.9,47,72.7,96.0,101.7,82.2,11.45,RE9,Off,Bright,High,2
16:27:10.666,39.7,42,73.1,97.0,104.8,82.2,10.53,RE9,Off,Bright,High,2
16:27:11.668,37.8,44,72.8,98.0,106.2,82.2,10.31,RE9,Off,Bright,High,2
16:27:12.668,37.4,43,72.3,96.0,107.2,82.1,10.77,RE9,Off,Bright,High,2
16:27:13.669,37.5,46,72.4,98.0,109.0,82.2,9.91,RE9,Off,Bright,High,2
16:27:14.668,36.5,45,72.8,98.0,109.0,82.1,10.05,RE9,Off,Bright,High,2
16:27:15.672,37.9,41,73.3,98.0,107.9,82.1,10.38,RE9,Off,Bright,High,2
16:27:16.668,36.9,45,73.0,98.0,108.6,82.3,9.74,RE9,Off,Bright,High,2
16:27:17.669,36.7,45,72.8,98.0,109.3,82.2,10.47,RE9,Off,Bright,High,2
16:27:18.671,36.6,43,73.2,99.0,110.0,82.3,9.9,RE9,Off,Bright,High,2
16:27:19.671,37.6,46,73.3,97.0,108.6,82.2,10.18,RE9,Off,Bright,High,2
16:27:20.668,40.4,44,72.8,96.0,106.5,82.3,11.03,RE9,Off,Bright,High,2
16:27:21.667,39.7,47,71.9,99.0,107.9,82.2,9.78,RE9,Off,Bright,High,2
16:27:22.670,38.1,41,72.2,98.0,106.9,82.2,10.64,RE9,Off,Bright,High,2
16:27:23.667,36.3,43,72.6,99.0,108.6,82.2,9.92,RE9,Off,Bright,High,2
16:27:24.673,37.1,42,72.5,98.0,107.6,82.3,10.02,RE9,Off,Bright,High,2
16:27:25.665,37.7,46,72.4,98.0,105.6,82.2,10.73,RE9,Off,Bright,High,2
16:27:26.669,37.4,44,72.9,98.0,105.2,82.2,11.0,RE9,Off,Bright,High,2
16:27:27.670,38.5,44,73.3,98.0,104.8,82.2,10.64,RE9,Off,Bright,High,2
16:27:28.673,36.8,43,73.2,98.0,102.7,82.2,11.66,RE9,Off,Bright,High,2
16:27:29.669,37.2,41,72.5,97.0,102.7,81.7,10.69,RE9,Off,Bright,High,2
16:27:30.671,38.3,43,72.5,98.0,104.2,81.1,10.87,RE9,Off,Bright,High,2
16:27:31.666,36.9,43,72.5,98.0,104.8,82.2,10.13,RE9,Off,Bright,High,2
16:27:32.669,37.2,42,72.9,98.0,101.7,54.9,16.72,RE9,Off,Bright,High,2
16:27:33.671,34.8,43,72.9,98.0,94.4,82.2,12.34,RE9,Off,Bright,High,2
16:27:34.671,32.7,47,72.6,99.0,95.5,82.1,12.37,RE9,Off,Bright,High,2
16:27:35.668,37.3,42,72.6,98.0,93.4,82.3,11.88,RE9,Off,Bright,High,2
16:27:36.669,37.1,41,72.4,96.0,92.4,82.2,12.03,RE9,Off,Bright,High,2
16:27:37.671,39.1,43,73.1,97.0,94.0,82.2,11.9,RE9,Off,Bright,High,2
16:27:38.670,37.4,44,72.8,97.0,94.0,82.3,12.24,RE9,Off,Bright,High,2
16:27:39.670,38.3,44,73.0,96.0,94.4,82.3,11.62,RE9,Off,Bright,High,2
16:27:40.668,40.2,42,72.1,94.0,94.0,82.2,12.5,RE9,Off,Bright,High,2
16:27:41.667,39.7,44,72.2,95.0,102.3,82.2,12.19,RE9,Off,Bright,High,2
16:27:42.669,38.7,44,72.2,96.0,102.3,82.2,12.19,RE9,Off,Bright,High,2
16:27:43.669,38.7,44,72.3,96.0,105.8,82.3,10.27,RE9,Off,Bright,High,2
16:12:17.169,32.9,39,72.5,99.0,110.7,82.0,10.45,RE9,Off,Bright,Low,1
16:12:18.172,34.3,40,72.8,99.0,113.1,82.1,10.28,RE9,Off,Bright,Low,1
16:12:19.169,38.2,42,72.0,99.0,123.0,82.4,8.59,RE9,Off,Bright,Low,1
16:12:20.169,40.0,45,72.1,99.0,123.5,82.3,9.9,RE9,Off,Bright,Low,1
16:12:21.168,39.7,43,71.9,99.0,122.7,82.3,9.24,RE9,Off,Bright,Low,1
16:12:22.169,40.0,43,72.0,99.0,122.7,82.4,8.7,RE9,Off,Bright,Low,1
16:12:23.171,38.4,46,72.0,99.0,122.7,82.3,8.35,RE9,Off,Bright,Low,1
16:12:24.169,37.7,48,72.8,99.0,119.9,82.3,9.6,RE9,Off,Bright,Low,1
16:12:25.168,37.9,45,72.4,99.0,119.3,82.2,9.8,RE9,Off,Bright,Low,1
16:12:26.169,39.9,46,72.3,99.0,117.3,82.4,9.7,RE9,Off,Bright,Low,1
16:12:27.168,36.8,43,72.4,99.0,118.6,82.4,8.64,RE9,Off,Bright,Low,1
16:12:28.170,37.8,44,72.4,99.0,118.9,82.2,8.58,RE9,Off,Bright,Low,1
16:12:29.168,37.2,44,72.1,99.0,117.6,82.3,9.76,RE9,Off,Bright,Low,1
16:12:30.168,37.5,44,72.2,97.0,110.3,65.9,13.63,RE9,Off,Bright,Low,1
16:12:31.171,38.8,42,72.0,99.0,105.8,82.3,10.72,RE9,Off,Bright,Low,1
16:12:32.172,36.7,45,72.1,99.0,103.8,82.3,11.12,RE9,Off,Bright,Low,1
16:12:33.168,37.0,43,72.0,99.0,105.2,82.2,9.73,RE9,Off,Bright,Low,1
16:12:34.169,36.5,43,72.9,99.0,105.2,82.2,10.71,RE9,Off,Bright,Low,1
16:12:35.171,35.8,46,72.2,99.0,106.5,82.3,9.59,RE9,Off,Bright,Low,1
16:12:36.167,37.3,47,72.2,99.0,106.6,82.3,10.04,RE9,Off,Bright,Low,1
16:12:37.169,37.0,47,71.8,99.0,113.1,82.2,10.49,RE9,Off,Bright,Low,1
16:12:38.171,37.7,45,72.3,99.0,122.5,82.3,9.01,RE9,Off,Bright,Low,1
16:12:39.167,37.9,47,72.4,99.0,122.0,82.3,8.36,RE9,Off,Bright,Low,1
16:12:40.168,37.6,43,72.1,99.0,121.7,82.3,9.39,RE9,Off,Bright,Low,1
16:12:41.170,38.4,44,72.1,99.0,122.4,82.3,8.33,RE9,Off,Bright,Low,1
16:12:42.172,37.8,45,71.9,99.0,122.2,82.4,9.31,RE9,Off,Bright,Low,1
16:12:43.168,37.6,47,72.4,99.0,122.7,82.4,8.35,RE9,Off,Bright,Low,1
16:12:44.172,37.3,43,71.5,99.0,123.2,82.3,8.76,RE9,Off,Bright,Low,1
16:12:45.167,37.8,43,72.1,99.0,122.7,82.4,9.31,RE9,Off,Bright,Low,1
16:12:46.169,38.0,44,71.9,99.0,120.4,82.4,8.49,RE9,Off,Bright,Low,1
16:12:47.172,38.0,44,71.6,99.0,122.7,82.3,8.8,RE9,Off,Bright,Low,1
16:12:48.167,37.8,44,72.2,99.0,122.7,82.4,9.27,RE9,Off,Bright,Low,1
16:12:49.166,38.5,44,72.3,99.0,122.7,82.2,8.37,RE9,Off,Bright,Low,1
16:12:50.167,37.4,45,72.0,99.0,120.1,82.4,9.73,RE9,Off,Bright,Low,1
16:12:51.168,38.4,47,71.9,99.0,119.0,82.1,9.67,RE9,Off,Bright,Low,1
16:12:52.169,37.2,47,72.4,99.0,118.3,82.4,9.75,RE9,Off,Bright,Low,1
16:12:53.172,37.5,45,72.6,99.0,118.6,82.3,9.55,RE9,Off,Bright,Low,1
16:12:54.168,36.8,46,72.7,99.0,116.8,82.3,8.74,RE9,Off,Bright,Low,1
16:12:55.170,38.8,44,72.5,99.0,119.3,82.3,9.49,RE9,Off,Bright,Low,1
16:12:56.169,37.6,44,72.6,99.0,117.6,82.3,9.7,RE9,Off,Bright,Low,1
16:12:57.169,36.4,44,71.3,97.0,112.4,65.9,13.52,RE9,Off,Bright,Low,1
16:12:58.170,37.1,42,71.6,99.0,106.2,82.3,10.7,RE9,Off,Bright,Low,1
16:12:59.172,36.6,44,72.3,99.0,105.5,82.3,10.15,RE9,Off,Bright,Low,1
16:13:0.168,36.6,42,71.9,99.0,104.8,82.3,10.31,RE9,Off,Bright,Low,1
16:13:1.170,36.9,44,71.6,99.0,105.8,82.2,10.78,RE9,Off,Bright,Low,1
16:13:2.169,36.8,44,72.3,99.0,106.9,82.3,9.6,RE9,Off,Bright,Low,1
16:13:3.167,36.4,42,71.8,99.0,107.9,81.8,9.55,RE9,Off,Bright,Low,1
16:13:4.169,36.0,43,71.9,99.0,107.9,82.3,10.6,RE9,Off,Bright,Low,1
16:13:5.166,37.5,44,72.3,99.0,119.6,82.4,9.38,RE9,Off,Bright,Low,1
16:13:6.166,38.7,43,72.1,99.0,122.7,82.3,9.23,RE9,Off,Bright,Low,1
16:13:7.169,37.4,51,72.9,99.0,122.7,82.3,8.28,RE9,Off,Bright,Low,1
16:13:8.170,37.9,42,72.0,99.0,122.7,82.3,8.32,RE9,Off,Bright,Low,1
16:13:9.167,37.5,46,72.6,99.0,123.7,82.3,9.22,RE9,Off,Bright,Low,1
16:13:10.170,36.9,43,71.7,99.0,123.7,82.4,8.26,RE9,Off,Bright,Low,1
16:13:11.169,38.0,44,72.2,99.0,123.5,82.4,8.26,RE9,Off,Bright,Low,1
16:13:12.172,38.5,46,72.3,99.0,123.7,82.3,8.25,RE9,Off,Bright,Low,1
16:13:13.167,38.1,46,72.7,99.0,122.7,82.3,8.94,RE9,Off,Bright,Low,1
16:13:14.167,37.7,43,71.9,99.0,121.4,82.4,9.34,RE9,Off,Bright,Low,1
16:13:15.166,37.0,43,72.7,99.0,119.6,82.3,8.55,RE9,Off,Bright,Low,1
16:13:16.168,38.4,46,72.3,99.0,122.7,82.3,8.32,RE9,Off,Bright,Low,1
16:13:17.172,36.6,43,72.5,99.0,122.0,82.3,9.37,RE9,Off,Bright,Low,1
16:13:18.168,37.5,41,72.1,99.0,111.0,65.8,16.89,RE9,Off,Bright,Low,1
16:14:50.622,32.6,39,72.6,99.0,113.1,82.0,9.04,RE9,Off,Bright,Low,2
16:14:51.621,35.6,42,72.0,98.0,110.3,82.2,11.83,RE9,Off,Bright,Low,2
16:14:52.621,37.4,44,72.2,99.0,121.7,82.3,8.59,RE9,Off,Bright,Low,2
16:14:53.621,38.5,43,71.9,99.0,121.1,82.1,9.28,RE9,Off,Bright,Low,2
16:14:54.621,38.1,46,72.8,99.0,122.7,82.3,8.36,RE9,Off,Bright,Low,2
16:14:55.619,38.7,48,72.0,99.0,120.4,82.3,9.6,RE9,Off,Bright,Low,2
16:14:56.620,38.2,46,72.2,99.0,118.6,82.2,9.7,RE9,Off,Bright,Low,2
16:14:57.622,38.3,43,72.5,99.0,118.6,82.3,8.6,RE9,Off,Bright,Low,2
16:14:58.621,37.1,45,72.1,99.0,120.1,82.4,8.53,RE9,Off,Bright,Low,2
16:14:59.620,36.7,44,72.4,99.0,119.0,82.2,9.69,RE9,Off,Bright,Low,2
16:15:0.621,37.9,44,72.2,99.0,113.4,65.9,13.01,RE9,Off,Bright,Low,2
16:15:1.623,36.0,41,71.6,99.0,107.2,82.2,10.92,RE9,Off,Bright,Low,2
16:15:2.621,35.6,46,71.7,99.0,105.5,82.2,10.73,RE9,Off,Bright,Low,2
16:15:3.620,35.1,43,72.1,99.0,106.2,82.1,9.69,RE9,Off,Bright,Low,2
16:15:4.621,36.2,41,72.1,99.0,106.9,81.8,10.45,RE9,Off,Bright,Low,2
16:15:5.622,35.8,44,72.4,99.0,108.3,82.2,9.54,RE9,Off,Bright,Low,2
16:15:6.621,37.0,44,72.0,99.0,111.4,82.3,9.92,RE9,Off,Bright,Low,2
16:15:7.622,37.8,46,71.8,99.0,121.7,82.3,9.44,RE9,Off,Bright,Low,2
16:15:8.621,37.4,45,72.4,99.0,122.5,82.3,8.33,RE9,Off,Bright,Low,2
16:15:9.619,37.5,48,71.9,99.0,123.2,82.3,9.23,RE9,Off,Bright,Low,2
16:15:10.620,38.7,47,72.0,99.0,123.5,82.3,8.31,RE9,Off,Bright,Low,2
16:15:11.622,37.0,48,72.0,99.0,123.5,82.2,8.29,RE9,Off,Bright,Low,2
16:15:12.637,37.2,48,72.6,99.0,123.5,82.3,9.33,RE9,Off,Bright,Low,2
16:15:13.636,36.7,46,72.0,99.0,122.0,82.3,8.35,RE9,Off,Bright,Low,2
16:15:14.639,37.5,48,72.5,99.0,122.7,82.4,8.47,RE9,Off,Bright,Low,2
16:15:15.640,38.6,44,71.8,99.0,121.1,82.4,9.45,RE9,Off,Bright,Low,2
16:15:16.636,36.8,46,72.1,99.0,120.7,82.2,8.51,RE9,Off,Bright,Low,2
16:15:17.636,37.2,46,72.0,99.0,120.7,82.3,9.56,RE9,Off,Bright,Low,2
16:15:18.637,37.2,43,72.4,99.0,123.0,82.3,8.29,RE9,Off,Bright,Low,2
16:15:19.638,37.6,46,72.5,99.0,123.5,82.3,8.27,RE9,Off,Bright,Low,2
16:15:20.635,39.5,47,72.2,99.0,121.1,82.3,9.64,RE9,Off,Bright,Low,2
16:15:21.641,38.8,46,73.1,99.0,119.6,82.3,9.77,RE9,Off,Bright,Low,2
16:15:22.636,38.1,46,72.3,99.0,119.6,82.2,9.54,RE9,Off,Bright,Low,2
16:15:23.639,36.8,44,72.6,99.0,118.6,82.3,9.54,RE9,Off,Bright,Low,2
16:15:24.642,37.5,46,72.9,99.0,120.4,82.3,8.56,RE9,Off,Bright,Low,2
16:15:25.638,37.5,47,72.4,99.0,119.9,82.3,9.74,RE9,Off,Bright,Low,2
16:15:26.637,36.8,44,72.2,99.0,118.3,82.3,8.64,RE9,Off,Bright,Low,2
16:15:27.636,37.7,43,72.1,99.0,108.3,66.0,12.83,RE9,Off,Bright,Low,2
16:15:28.637,38.4,43,72.3,99.0,106.9,82.3,10.77,RE9,Off,Bright,Low,2
16:15:29.636,36.4,41,72.0,99.0,105.2,82.3,10.15,RE9,Off,Bright,Low,2
16:15:30.636,37.3,44,72.6,99.0,104.8,82.2,10.18,RE9,Off,Bright,Low,2
16:15:31.637,36.1,44,72.4,99.0,105.5,82.2,10.16,RE9,Off,Bright,Low,2
16:15:32.640,36.5,43,72.9,99.0,106.2,82.3,9.57,RE9,Off,Bright,Low,2
16:15:33.639,36.4,43,72.6,99.0,106.9,82.3,10.66,RE9,Off,Bright,Low,2
16:15:34.638,36.0,46,72.0,99.0,107.2,82.2,9.52,RE9,Off,Bright,Low,2
16:15:35.638,37.3,43,71.7,99.0,110.3,82.2,10.01,RE9,Off,Bright,Low,2
16:15:36.638,37.8,44,72.2,99.0,122.2,82.3,9.39,RE9,Off,Bright,Low,2
16:15:37.637,37.5,45,72.7,99.0,123.2,82.4,8.35,RE9,Off,Bright,Low,2
16:15:38.636,37.4,44,71.9,99.0,121.7,82.3,9.35,RE9,Off,Bright,Low,2
16:15:39.636,37.7,44,72.3,99.0,123.5,82.4,8.36,RE9,Off,Bright,Low,2
16:15:40.637,38.7,44,72.0,99.0,123.0,82.3,8.29,RE9,Off,Bright,Low,2
16:15:41.635,37.5,44,72.7,99.0,123.2,82.3,9.23,RE9,Off,Bright,Low,2
16:15:42.640,36.8,44,72.7,99.0,123.5,82.3,8.3,RE9,Off,Bright,Low,2
16:15:43.636,37.7,44,72.5,99.0,123.7,82.4,8.3,RE9,Off,Bright,Low,2
16:15:44.638,37.0,45,72.2,99.0,123.2,82.4,9.31,RE9,Off,Bright,Low,2
16:15:45.641,38.0,43,72.5,99.0,124.3,82.4,8.28,RE9,Off,Bright,Low,2
16:15:46.635,37.5,44,71.9,99.0,123.7,82.4,9.32,RE9,Off,Bright,Low,2
16:15:47.637,37.8,46,72.1,99.0,123.5,82.3,8.42,RE9,Off,Bright,Low,2
16:15:48.640,37.8,43,72.8,99.0,122.7,82.3,8.34,RE9,Off,Bright,Low,2
16:15:49.637,37.8,43,72.4,99.0,122.7,82.3,8.34,RE9,Off,Bright,Low,2
16:15:50.640,38.5,47,72.5,99.0,122.7,82.2,9.39,RE9,Off,Bright,Low,2
16:15:51.637,38.8,47,72.3,99.0,122.0,82.3,8.36,RE9,Off,Bright,Low,2
16:15:52.639,37.2,44,72.3,99.0,119.9,82.4,9.69,RE9,Off,Bright,Low,2
16:15:53.638,35.8,40,72.4,99.0,108.3,82.1,14.97,RE9,Off,Bright,Low,2
16:19:21.514,35.3,38,71.4,98.0,106.2,82.2,11.99,RE9,Off,Bright,Medium,1
16:19:22.512,35.6,43,72.0,99.0,107.2,82.1,11.31,RE9,Off,Bright,Medium,1
16:19:23.513,38.6,43,72.6,98.0,115.5,82.2,11.61,RE9,Off,Bright,Medium,1
16:19:24.516,39.9,42,71.8,98.0,117.3,82.2,10.68,RE9,Off,Bright,Medium,1
16:19:25.512,39.9,47,72.1,96.0,114.1,82.3,10.43,RE9,Off,Bright,Medium,1
16:19:26.511,40.9,44,72.0,98.0,114.5,82.3,9.73,RE9,Off,Bright,Medium,1
16:19:27.518,39.2,46,72.4,98.0,113.8,82.2,10.02,RE9,Off,Bright,Medium,1
16:19:28.512,39.0,46,72.2,97.0,114.2,80.7,9.37,RE9,Off,Bright,Medium,1
16:19:29.513,38.0,43,72.0,98.0,113.4,82.1,9.99,RE9,Off,Bright,Medium,1
16:19:30.515,38.4,43,71.4,95.0,110.3,82.2,10.38,RE9,Off,Bright,Medium,1
16:19:31.512,40.3,42,72.2,96.0,109.3,82.2,10.16,RE9,Off,Bright,Medium,1
16:19:32.513,38.6,44,72.3,98.0,110.3,82.3,10.48,RE9,Off,Bright,Medium,1
16:19:33.511,37.0,48,71.9,98.0,112.4,82.2,9.44,RE9,Off,Bright,Medium,1
16:19:34.510,37.5,42,72.1,98.0,111.4,82.2,9.59,RE9,Off,Bright,Medium,1
16:19:35.513,37.4,41,71.8,97.0,102.3,54.9,16.63,RE9,Off,Bright,Medium,1
16:19:36.513,37.8,41,72.8,99.0,100.3,82.2,12.1,RE9,Off,Bright,Medium,1
16:19:37.512,39.1,46,72.4,98.0,97.5,79.5,11.5,RE9,Off,Bright,Medium,1
16:19:38.512,37.5,43,72.3,97.0,98.0,82.2,11.18,RE9,Off,Bright,Medium,1
16:19:39.514,38.5,42,71.6,97.0,98.6,82.1,11.05,RE9,Off,Bright,Medium,1
16:19:40.513,38.2,43,71.6,96.0,97.5,82.1,12.22,RE9,Off,Bright,Medium,1
16:19:41.514,39.5,46,71.5,95.0,99.6,82.3,12.64,RE9,Off,Bright,Medium,1
16:19:42.514,41.0,46,72.5,94.0,103.8,82.1,11.53,RE9,Off,Bright,Medium,1
16:19:43.510,38.7,44,72.5,96.0,111.0,82.2,10.41,RE9,Off,Bright,Medium,1
16:19:44.511,38.8,42,72.4,96.0,112.1,82.3,10.25,RE9,Off,Bright,Medium,1
16:19:45.512,38.8,46,71.8,98.0,114.5,82.2,10.07,RE9,Off,Bright,Medium,1
16:19:46.512,39.0,43,72.3,97.0,115.2,82.2,9.43,RE9,Off,Bright,Medium,1
16:19:47.510,37.3,44,72.4,99.0,115.5,82.2,9.3,RE9,Off,Bright,Medium,1
16:19:48.516,37.3,43,72.7,98.0,115.2,82.4,10.13,RE9,Off,Bright,Medium,1
16:19:49.510,37.5,45,72.0,98.0,115.2,82.2,9.27,RE9,Off,Bright,Medium,1
16:19:50.513,36.7,45,72.6,98.0,113.4,82.2,10.31,RE9,Off,Bright,Medium,1
16:19:51.512,37.4,43,72.0,97.0,114.1,82.1,10.21,RE9,Off,Bright,Medium,1
16:19:52.512,37.5,46,73.0,97.0,113.4,82.2,9.77,RE9,Off,Bright,Medium,1
16:19:53.513,37.0,44,72.5,99.0,113.1,82.1,9.99,RE9,Off,Bright,Medium,1
16:19:54.517,37.6,45,72.4,98.0,113.1,82.2,9.38,RE9,Off,Bright,Medium,1
16:19:55.510,36.2,44,72.3,98.0,115.2,82.3,9.22,RE9,Off,Bright,Medium,1
16:19:56.514,38.6,44,72.2,98.0,114.8,82.3,10.11,RE9,Off,Bright,Medium,1
16:19:57.514,37.9,43,72.1,97.0,114.5,82.0,9.32,RE9,Off,Bright,Medium,1
16:19:58.513,36.9,43,72.1,98.0,112.4,82.3,10.09,RE9,Off,Bright,Medium,1
16:19:59.511,37.7,46,72.4,95.0,112.8,82.3,10.16,RE9,Off,Bright,Medium,1
16:20:0.515,37.7,50,72.4,97.0,110.3,82.1,9.9,RE9,Off,Bright,Medium,1
16:20:1.514,43.1,49,72.9,98.0,110.7,82.2,10.13,RE9,Off,Bright,Medium,1
16:20:2.515,42.3,47,72.6,96.0,112.7,82.2,10.01,RE9,Off,Bright,Medium,1
16:20:3.515,36.7,42,72.8,98.0,112.1,82.2,10.22,RE9,Off,Bright,Medium,1
16:20:4.510,36.7,44,72.1,99.0,112.4,82.2,10.29,RE9,Off,Bright,Medium,1
16:20:5.512,36.0,47,72.3,96.0,105.2,65.8,13.48,RE9,Off,Bright,Medium,1
16:20:6.515,37.1,44,72.6,99.0,101.3,82.1,11.19,RE9,Off,Bright,Medium,1
16:20:7.510,35.3,42,72.2,99.0,101.7,82.0,10.48,RE9,Off,Bright,Medium,1
16:20:8.511,36.7,41,72.3,98.0,100.2,82.0,10.73,RE9,Off,Bright,Medium,1
16:20:9.511,36.9,42,71.6,98.0,98.0,82.1,11.39,RE9,Off,Bright,Medium,1
16:20:10.511,38.1,42,72.2,97.0,99.0,82.2,11.0,RE9,Off,Bright,Medium,1
16:20:11.515,38.4,42,72.2,97.0,99.4,82.2,10.9,RE9,Off,Bright,Medium,1
16:20:12.510,37.5,41,72.3,97.0,99.0,82.2,11.81,RE9,Off,Bright,Medium,1
16:20:13.510,36.9,41,71.5,95.0,100.0,82.1,11.05,RE9,Off,Bright,Medium,1
16:20:14.512,39.4,43,72.7,95.0,101.1,82.1,11.8,RE9,Off,Bright,Medium,1
16:20:15.515,37.4,45,71.6,97.0,112.1,82.3,10.01,RE9,Off,Bright,Medium,1
16:20:16.511,39.2,44,72.1,96.0,111.0,82.2,10.18,RE9,Off,Bright,Medium,1
16:20:17.511,37.7,43,72.7,97.0,114.2,82.3,9.93,RE9,Off,Bright,Medium,1
16:20:18.516,37.4,43,72.5,97.0,115.2,82.2,9.61,RE9,Off,Bright,Medium,1
16:20:19.511,36.6,45,72.1,98.0,115.5,82.3,9.31,RE9,Off,Bright,Medium,1
16:20:20.510,36.7,46,71.8,98.0,115.5,82.2,10.07,RE9,Off,Bright,Medium,1
16:21:25.810,34.9,38,72.7,99.0,107.9,82.2,9.47,RE9,Off,Bright,Medium,2
16:21:26.816,34.6,41,72.3,99.0,105.5,82.2,12.68,RE9,Off,Bright,Medium,2
16:21:27.810,37.6,47,72.7,99.0,111.4,82.2,11.19,RE9,Off,Bright,Medium,2
16:21:28.810,41.5,46,72.8,99.0,115.5,82.3,9.64,RE9,Off,Bright,Medium,2
16:21:29.815,38.6,45,73.0,99.0,115.2,82.2,10.31,RE9,Off,Bright,Medium,2
16:21:30.810,39.7,45,72.4,98.0,115.2,82.2,9.59,RE9,Off,Bright,Medium,2
16:21:31.811,39.9,46,73.2,98.0,114.5,82.2,10.59,RE9,Off,Bright,Medium,2
16:21:32.811,38.0,46,72.6,98.0,115.5,82.3,9.79,RE9,Off,Bright,Medium,2
16:21:33.810,37.8,45,72.2,97.0,114.2,82.1,9.27,RE9,Off,Bright,Medium,2
16:21:34.809,38.3,44,73.2,96.0,112.4,82.3,10.14,RE9,Off,Bright,Medium,2
16:21:35.811,40.6,43,73.4,97.0,110.0,82.2,10.38,RE9,Off,Bright,Medium,2
16:21:36.809,39.0,43,72.2,98.0,110.0,82.2,10.1,RE9,Off,Bright,Medium,2
16:21:37.810,37.7,44,72.8,99.0,113.1,82.4,9.87,RE9,Off,Bright,Medium,2
16:21:38.811,36.9,43,72.7,98.0,113.4,82.3,9.45,RE9,Off,Bright,Medium,2
16:21:39.810,40.3,45,72.6,98.0,112.1,82.4,9.63,RE9,Off,Bright,Medium,2
16:21:40.812,38.5,44,72.1,98.0,103.4,54.9,16.12,RE9,Off,Bright,Medium,2
16:21:41.811,37.9,45,72.9,98.0,100.0,82.2,11.28,RE9,Off,Bright,Medium,2
16:21:42.809,37.5,43,72.2,98.0,100.3,82.2,10.79,RE9,Off,Bright,Medium,2
16:21:43.812,36.8,42,72.4,97.0,98.6,82.1,11.36,RE9,Off,Bright,Medium,2
16:21:44.813,38.0,44,72.6,97.0,98.0,82.1,11.28,RE9,Off,Bright,Medium,2
16:21:45.827,36.5,44,72.3,97.0,98.6,82.1,14.76,RE9,Off,Bright,Medium,2
16:21:46.823,38.2,46,72.9,96.0,99.2,82.2,12.53,RE9,Off,Bright,Medium,2
16:21:47.828,38.8,42,71.4,96.0,98.6,82.1,17.71,RE9,Off,Bright,Medium,2
16:21:48.824,40.2,47,71.5,94.0,97.4,82.3,11.59,RE9,Off,Bright,Medium,2
16:21:49.824,40.4,47,73.1,93.0,110.0,82.2,10.94,RE9,Off,Bright,Medium,2
16:21:50.825,39.0,46,72.1,95.0,112.1,82.4,10.31,RE9,Off,Bright,Medium,2
16:21:51.827,38.6,43,72.1,96.0,113.1,82.2,9.65,RE9,Off,Bright,Medium,2
16:21:52.825,39.7,44,72.7,96.0,113.8,82.3,9.76,RE9,Off,Bright,Medium,2
